Selectare facultate dupa ID,2020-04-23 17:51:56.585
Selectare facultate dupa ID,2020-04-23 17:51:56.585
Incarcare facultati din csv,2020-04-23 17:52:13.068
Incarcare candidati din csv,2020-04-23 17:52:13.068
Incarcare facultati din csv,2020-04-23 17:52:13.068
Selectare facultate dupa ID,2020-04-23 17:52:13.068
Selectare facultate dupa ID,2020-04-23 17:52:13.083
Incarcare facultati din csv,2020-04-23 17:52:16.859
Incarcare candidati din csv,2020-04-23 17:52:16.874
Incarcare facultati din csv,2020-04-23 17:52:16.874
Selectare facultate dupa ID,2020-04-23 17:52:16.874
Selectare facultate dupa ID,2020-04-23 17:52:16.874
Incarcare facultati din csv,2020-04-23 17:52:23.434
Incarcare candidati din csv,2020-04-23 17:52:23.443
Incarcare facultati din csv,2020-04-23 17:52:23.443
Selectare facultate dupa ID,2020-04-23 17:52:23.446
Selectare facultate dupa ID,2020-04-23 17:52:23.446
Incarcare specializari din csv,2020-04-23 17:52:23.446
Selectare facultate dupa ID,2020-04-23 17:52:23.447
Selectare facultate dupa ID,2020-04-23 17:52:23.447
Selectare facultate dupa ID,2020-04-23 17:52:23.447
Incarcare repartizare din csv,2020-04-23 17:52:23.447
Selectare candidat dupa ID,2020-04-23 17:52:23.448
Selectare specializare dupa ID,2020-04-23 17:52:23.448
Selectare medie dupa ID,2020-04-23 17:52:23.448
Selectare candidat dupa ID,2020-04-23 17:52:23.449
Selectare specializare dupa ID,2020-04-23 17:52:23.449
Selectare medie dupa ID,2020-04-23 17:52:23.449
Selectare candidat dupa ID,2020-04-23 17:52:23.449
Selectare specializare dupa ID,2020-04-23 17:52:23.449
Selectare medie dupa ID,2020-04-23 17:52:23.449
Selectare candidat dupa ID,2020-04-23 17:52:23.45
Selectare specializare dupa ID,2020-04-23 17:52:23.45
Selectare medie dupa ID,2020-04-23 17:52:23.45
Selectare facultate dupa ID,2020-04-23 17:52:38.292
Adaugare medie noua,2020-04-23 17:52:38.292
Selectare candidat dupa ID,2020-04-23 17:52:38.292
Selectare specializare dupa ID,2020-04-23 17:52:38.292
Adaugare optiune noua,2020-04-23 17:52:38.292
Selectare optiuni,2020-04-23 17:52:41.425
Incarcare facultati din csv,2020-04-23 17:53:15.854
Incarcare candidati din csv,2020-04-23 17:53:15.854
Incarcare facultati din csv,2020-04-23 17:53:15.854
Selectare facultate dupa ID,2020-04-23 17:53:15.854
Selectare facultate dupa ID,2020-04-23 17:53:15.854
Incarcare specializari din csv,2020-04-23 17:53:15.854
Selectare facultate dupa ID,2020-04-23 17:53:15.854
Selectare facultate dupa ID,2020-04-23 17:53:15.854
Selectare facultate dupa ID,2020-04-23 17:53:15.854
Incarcare repartizare din csv,2020-04-23 17:53:15.854
Selectare candidat dupa ID,2020-04-23 17:53:15.854
Selectare specializare dupa ID,2020-04-23 17:53:15.854
Selectare medie dupa ID,2020-04-23 17:53:15.854
Selectare candidat dupa ID,2020-04-23 17:53:15.854
Selectare specializare dupa ID,2020-04-23 17:53:15.854
Selectare medie dupa ID,2020-04-23 17:53:15.854
Selectare candidat dupa ID,2020-04-23 17:53:15.854
Selectare specializare dupa ID,2020-04-23 17:53:15.854
Selectare medie dupa ID,2020-04-23 17:53:15.854
Selectare candidat dupa ID,2020-04-23 17:53:15.854
Selectare specializare dupa ID,2020-04-23 17:53:15.854
Selectare medie dupa ID,2020-04-23 17:53:15.854
Selectare candidat dupa ID,2020-04-23 17:53:15.87
Selectare specializare dupa ID,2020-04-23 17:53:15.87
Selectare medie dupa ID,2020-04-23 17:53:15.87
Selectare optiuni,2020-04-23 17:53:22.368
Incarcare facultati din csv,2020-04-23 17:53:53.425
Incarcare candidati din csv,2020-04-23 17:53:53.425
Incarcare facultati din csv,2020-04-23 17:53:53.425
Selectare facultate dupa ID,2020-04-23 17:53:53.425
Selectare facultate dupa ID,2020-04-23 17:53:53.425
Incarcare specializari din csv,2020-04-23 17:53:53.425
Selectare facultate dupa ID,2020-04-23 17:53:53.425
Selectare facultate dupa ID,2020-04-23 17:53:53.425
Selectare facultate dupa ID,2020-04-23 17:53:53.425
Incarcare repartizare din csv,2020-04-23 17:53:53.441
Selectare candidat dupa ID,2020-04-23 17:53:53.441
Selectare specializare dupa ID,2020-04-23 17:53:53.441
Selectare medie dupa ID,2020-04-23 17:53:53.441
Selectare candidat dupa ID,2020-04-23 17:53:53.441
Selectare specializare dupa ID,2020-04-23 17:53:53.441
Selectare medie dupa ID,2020-04-23 17:53:53.441
Selectare candidat dupa ID,2020-04-23 17:53:53.441
Selectare specializare dupa ID,2020-04-23 17:53:53.441
Selectare medie dupa ID,2020-04-23 17:53:53.441
Selectare candidat dupa ID,2020-04-23 17:53:53.441
Selectare specializare dupa ID,2020-04-23 17:53:53.441
Selectare medie dupa ID,2020-04-23 17:53:53.441
Selectare optiuni,2020-04-23 17:53:55.864
Selectare facultate dupa ID,2020-04-23 17:54:22.598
Adaugare medie noua,2020-04-23 17:54:22.598
Selectare candidat dupa ID,2020-04-23 17:54:22.598
Selectare specializare dupa ID,2020-04-23 17:54:22.598
Adaugare optiune noua,2020-04-23 17:54:22.598
Incarcare facultati din csv,2020-04-23 17:54:33.486
Incarcare candidati din csv,2020-04-23 17:54:33.501
Incarcare facultati din csv,2020-04-23 17:54:33.501
Selectare facultate dupa ID,2020-04-23 17:54:33.501
Selectare facultate dupa ID,2020-04-23 17:54:33.501
Incarcare facultati din csv,2020-04-23 17:55:48.347
Incarcare candidati din csv,2020-04-23 17:55:48.356
Incarcare facultati din csv,2020-04-23 17:55:48.356
Selectare facultate dupa ID,2020-04-23 17:55:48.358
Selectare facultate dupa ID,2020-04-23 17:55:48.358
Selectare facultate dupa ID,2020-04-23 17:55:48.359
Incarcare specializari din csv,2020-04-23 17:55:48.359
Selectare facultate dupa ID,2020-04-23 17:55:48.359
Selectare facultate dupa ID,2020-04-23 17:55:48.359
Selectare facultate dupa ID,2020-04-23 17:55:48.359
Incarcare repartizare din csv,2020-04-23 17:55:48.359
Selectare candidat dupa ID,2020-04-23 17:55:48.359
Selectare specializare dupa ID,2020-04-23 17:55:48.359
Selectare medie dupa ID,2020-04-23 17:55:48.359
Selectare candidat dupa ID,2020-04-23 17:55:48.359
Selectare specializare dupa ID,2020-04-23 17:55:48.359
Selectare medie dupa ID,2020-04-23 17:55:48.359
Selectare candidat dupa ID,2020-04-23 17:55:48.359
Selectare specializare dupa ID,2020-04-23 17:55:48.359
Selectare medie dupa ID,2020-04-23 17:55:48.359
Selectare candidat dupa ID,2020-04-23 17:55:48.359
Selectare specializare dupa ID,2020-04-23 17:55:48.359
Selectare medie dupa ID,2020-04-23 17:55:48.359
Selectare candidat dupa ID,2020-04-23 17:55:48.359
Selectare specializare dupa ID,2020-04-23 17:55:48.359
Selectare medie dupa ID,2020-04-23 17:55:48.359
Incarcare facultati din csv,2020-04-23 17:56:02.272
Incarcare candidati din csv,2020-04-23 17:56:02.278
Incarcare facultati din csv,2020-04-23 17:56:02.278
Selectare facultate dupa ID,2020-04-23 17:56:02.278
Selectare facultate dupa ID,2020-04-23 17:56:02.278
Selectare facultate dupa ID,2020-04-23 17:56:02.278
Incarcare specializari din csv,2020-04-23 17:56:02.278
Selectare facultate dupa ID,2020-04-23 17:56:02.278
Selectare facultate dupa ID,2020-04-23 17:56:02.278
Selectare facultate dupa ID,2020-04-23 17:56:02.278
Incarcare repartizare din csv,2020-04-23 17:56:02.278
Selectare candidat dupa ID,2020-04-23 17:56:02.278
Selectare specializare dupa ID,2020-04-23 17:56:02.278
Selectare medie dupa ID,2020-04-23 17:56:02.278
Selectare candidat dupa ID,2020-04-23 17:56:02.278
Selectare specializare dupa ID,2020-04-23 17:56:02.278
Selectare medie dupa ID,2020-04-23 17:56:02.278
Selectare candidat dupa ID,2020-04-23 17:56:02.278
Selectare specializare dupa ID,2020-04-23 17:56:02.278
Selectare medie dupa ID,2020-04-23 17:56:02.278
Selectare candidat dupa ID,2020-04-23 17:56:02.278
Selectare specializare dupa ID,2020-04-23 17:56:02.278
Selectare medie dupa ID,2020-04-23 17:56:02.278
Selectare candidat dupa ID,2020-04-23 17:56:02.278
Selectare specializare dupa ID,2020-04-23 17:56:02.278
Selectare medie dupa ID,2020-04-23 17:56:02.278
Selectare optiuni,2020-04-23 17:56:05.196
Update medie admitere,2020-04-23 17:56:16.268
Incarcare facultati in csv,2020-04-23 17:56:16.268
Incarcare repartizare in csv,2020-04-23 17:56:16.268
Selectare optiuni,2020-04-23 17:56:19.044
Incarcare facultati din csv,2020-04-23 17:56:25.676
Incarcare candidati din csv,2020-04-23 17:56:25.692
Incarcare facultati din csv,2020-04-23 17:56:25.692
Selectare facultate dupa ID,2020-04-23 17:56:25.692
Selectare facultate dupa ID,2020-04-23 17:56:25.692
Selectare facultate dupa ID,2020-04-23 17:56:25.692
Incarcare specializari din csv,2020-04-23 17:56:25.692
Selectare facultate dupa ID,2020-04-23 17:56:25.692
Selectare facultate dupa ID,2020-04-23 17:56:25.692
Selectare facultate dupa ID,2020-04-23 17:56:25.692
Incarcare repartizare din csv,2020-04-23 17:56:25.692
Selectare candidat dupa ID,2020-04-23 17:56:25.692
Selectare specializare dupa ID,2020-04-23 17:56:25.692
Selectare medie dupa ID,2020-04-23 17:56:25.692
Selectare candidat dupa ID,2020-04-23 17:56:25.692
Selectare specializare dupa ID,2020-04-23 17:56:25.692
Selectare medie dupa ID,2020-04-23 17:56:25.692
Selectare candidat dupa ID,2020-04-23 17:56:25.692
Selectare specializare dupa ID,2020-04-23 17:56:25.692
Selectare medie dupa ID,2020-04-23 17:56:25.692
Selectare candidat dupa ID,2020-04-23 17:56:25.692
Selectare specializare dupa ID,2020-04-23 17:56:25.692
Selectare medie dupa ID,2020-04-23 17:56:25.692
Selectare candidat dupa ID,2020-04-23 17:56:25.692
Selectare specializare dupa ID,2020-04-23 17:56:25.692
Selectare medie dupa ID,2020-04-23 17:56:25.692
Selectare optiuni,2020-04-23 17:56:29.305
Selectare facultate dupa ID,2020-04-23 17:56:53.159
Adaugare medie noua,2020-04-23 17:56:53.174
Selectare candidat dupa ID,2020-04-23 17:56:53.174
Selectare specializare dupa ID,2020-04-23 17:56:53.174
Adaugare optiune noua,2020-04-23 17:56:53.174
Incarcare facultati din csv,2020-04-23 18:00:57.268
Incarcare candidati din csv,2020-04-23 18:00:57.278
Incarcare facultati din csv,2020-04-23 18:00:57.278
Selectare facultate dupa ID,2020-04-23 18:00:57.278
Selectare facultate dupa ID,2020-04-23 18:00:57.278
Selectare facultate dupa ID,2020-04-23 18:00:57.278
Incarcare facultati din csv,2020-04-23 18:00:59.553
Incarcare candidati din csv,2020-04-23 18:00:59.553
Incarcare facultati din csv,2020-04-23 18:00:59.553
Selectare facultate dupa ID,2020-04-23 18:00:59.553
Selectare facultate dupa ID,2020-04-23 18:00:59.553
Selectare facultate dupa ID,2020-04-23 18:00:59.553
Incarcare facultati din csv,2020-04-23 18:01:09.332
Incarcare candidati din csv,2020-04-23 18:01:09.34
Incarcare facultati din csv,2020-04-23 18:01:09.341
Selectare facultate dupa ID,2020-04-23 18:01:09.342
Selectare facultate dupa ID,2020-04-23 18:01:09.343
Selectare facultate dupa ID,2020-04-23 18:01:09.343
Selectare facultate dupa ID,2020-04-23 18:01:09.343
Incarcare specializari din csv,2020-04-23 18:01:09.343
Selectare facultate dupa ID,2020-04-23 18:01:09.344
Selectare facultate dupa ID,2020-04-23 18:01:09.344
Selectare facultate dupa ID,2020-04-23 18:01:09.344
Incarcare repartizare din csv,2020-04-23 18:01:09.344
Selectare candidat dupa ID,2020-04-23 18:01:09.345
Selectare specializare dupa ID,2020-04-23 18:01:09.345
Selectare medie dupa ID,2020-04-23 18:01:09.345
Selectare candidat dupa ID,2020-04-23 18:01:09.345
Selectare specializare dupa ID,2020-04-23 18:01:09.345
Selectare medie dupa ID,2020-04-23 18:01:09.345
Selectare candidat dupa ID,2020-04-23 18:01:09.345
Selectare specializare dupa ID,2020-04-23 18:01:09.346
Selectare medie dupa ID,2020-04-23 18:01:09.346
Selectare candidat dupa ID,2020-04-23 18:01:09.346
Selectare specializare dupa ID,2020-04-23 18:01:09.346
Selectare medie dupa ID,2020-04-23 18:01:09.346
Selectare candidat dupa ID,2020-04-23 18:01:09.346
Selectare specializare dupa ID,2020-04-23 18:01:09.346
Selectare medie dupa ID,2020-04-23 18:01:09.347
Selectare facultate dupa ID,2020-04-23 18:04:15.108
Adaugare medie noua,2020-04-23 18:04:15.108
Selectare candidat dupa ID,2020-04-23 18:04:15.108
Selectare specializare dupa ID,2020-04-23 18:04:15.108
Adaugare optiune noua,2020-04-23 18:04:15.108
Selectare optiuni,2020-04-23 18:04:17.873
Incarcare facultati din csv,2020-04-23 18:11:00.19
Incarcare candidati din csv,2020-04-23 18:11:00.19
Incarcare facultati din csv,2020-04-23 18:11:00.205
Selectare facultate dupa ID,2020-04-23 18:11:00.205
Selectare facultate dupa ID,2020-04-23 18:11:00.205
Selectare facultate dupa ID,2020-04-23 18:11:00.205
Selectare facultate dupa ID,2020-04-23 18:11:00.205
Incarcare specializari din csv,2020-04-23 18:11:00.205
Selectare facultate dupa ID,2020-04-23 18:11:00.205
Selectare facultate dupa ID,2020-04-23 18:11:00.205
Selectare facultate dupa ID,2020-04-23 18:11:00.205
Incarcare repartizare din csv,2020-04-23 18:11:00.205
Selectare candidat dupa ID,2020-04-23 18:11:00.205
Selectare specializare dupa ID,2020-04-23 18:11:00.205
Selectare medie dupa ID,2020-04-23 18:11:00.205
Selectare candidat dupa ID,2020-04-23 18:11:00.205
Selectare specializare dupa ID,2020-04-23 18:11:00.205
Selectare medie dupa ID,2020-04-23 18:11:00.205
Selectare candidat dupa ID,2020-04-23 18:11:00.205
Selectare specializare dupa ID,2020-04-23 18:11:00.205
Selectare medie dupa ID,2020-04-23 18:11:00.205
Selectare candidat dupa ID,2020-04-23 18:11:00.205
Selectare specializare dupa ID,2020-04-23 18:11:00.205
Selectare medie dupa ID,2020-04-23 18:11:00.205
Selectare candidat dupa ID,2020-04-23 18:11:00.205
Selectare specializare dupa ID,2020-04-23 18:11:00.205
Selectare medie dupa ID,2020-04-23 18:11:00.205
Selectare candidat dupa ID,2020-04-23 18:11:00.205
Selectare specializare dupa ID,2020-04-23 18:11:00.205
Selectare medie dupa ID,2020-04-23 18:11:00.205
Selectare optiuni,2020-04-23 18:11:02.738
Incarcare facultati din csv,2020-04-23 18:11:08.737
Incarcare candidati din csv,2020-04-23 18:11:08.752
Incarcare facultati din csv,2020-04-23 18:11:08.752
Selectare facultate dupa ID,2020-04-23 18:11:08.752
Selectare facultate dupa ID,2020-04-23 18:11:08.752
Selectare facultate dupa ID,2020-04-23 18:11:08.752
Selectare facultate dupa ID,2020-04-23 18:11:08.752
Incarcare specializari din csv,2020-04-23 18:11:08.752
Selectare facultate dupa ID,2020-04-23 18:11:08.752
Selectare facultate dupa ID,2020-04-23 18:11:08.752
Selectare facultate dupa ID,2020-04-23 18:11:08.752
Incarcare repartizare din csv,2020-04-23 18:11:08.752
Selectare candidat dupa ID,2020-04-23 18:11:08.752
Selectare specializare dupa ID,2020-04-23 18:11:08.752
Selectare medie dupa ID,2020-04-23 18:11:08.752
Selectare candidat dupa ID,2020-04-23 18:11:08.752
Selectare specializare dupa ID,2020-04-23 18:11:08.752
Selectare medie dupa ID,2020-04-23 18:11:08.752
Selectare candidat dupa ID,2020-04-23 18:11:08.752
Selectare specializare dupa ID,2020-04-23 18:11:08.752
Selectare medie dupa ID,2020-04-23 18:11:08.752
Selectare candidat dupa ID,2020-04-23 18:11:08.752
Selectare specializare dupa ID,2020-04-23 18:11:08.752
Selectare medie dupa ID,2020-04-23 18:11:08.752
Selectare candidat dupa ID,2020-04-23 18:11:08.752
Selectare specializare dupa ID,2020-04-23 18:11:08.752
Selectare medie dupa ID,2020-04-23 18:11:08.752
Selectare candidat dupa ID,2020-04-23 18:11:08.752
Selectare specializare dupa ID,2020-04-23 18:11:08.752
Selectare medie dupa ID,2020-04-23 18:11:08.752
Selectare optiuni,2020-04-23 18:11:11.267
Incarcare facultati din csv,2020-04-23 18:11:30.24
Incarcare candidati din csv,2020-04-23 18:11:30.24
Incarcare facultati din csv,2020-04-23 18:11:30.256
Selectare facultate dupa ID,2020-04-23 18:11:30.256
Selectare facultate dupa ID,2020-04-23 18:11:30.256
Selectare facultate dupa ID,2020-04-23 18:11:30.256
Selectare facultate dupa ID,2020-04-23 18:11:30.256
Incarcare specializari din csv,2020-04-23 18:11:30.256
Selectare facultate dupa ID,2020-04-23 18:11:30.256
Selectare facultate dupa ID,2020-04-23 18:11:30.256
Selectare facultate dupa ID,2020-04-23 18:11:30.256
Incarcare repartizare din csv,2020-04-23 18:11:30.256
Selectare candidat dupa ID,2020-04-23 18:11:30.256
Selectare specializare dupa ID,2020-04-23 18:11:30.256
Selectare medie dupa ID,2020-04-23 18:11:30.256
Selectare candidat dupa ID,2020-04-23 18:11:30.256
Selectare specializare dupa ID,2020-04-23 18:11:30.256
Selectare medie dupa ID,2020-04-23 18:11:30.256
Selectare candidat dupa ID,2020-04-23 18:11:30.256
Selectare specializare dupa ID,2020-04-23 18:11:30.256
Selectare medie dupa ID,2020-04-23 18:11:30.256
Selectare candidat dupa ID,2020-04-23 18:11:30.256
Selectare specializare dupa ID,2020-04-23 18:11:30.256
Selectare medie dupa ID,2020-04-23 18:11:30.256
Selectare candidat dupa ID,2020-04-23 18:11:30.256
Selectare specializare dupa ID,2020-04-23 18:11:30.256
Selectare medie dupa ID,2020-04-23 18:11:30.262
Selectare optiuni,2020-04-23 18:11:32.687
Selectare facultate dupa ID,2020-04-23 18:11:52.773
Adaugare medie noua,2020-04-23 18:11:52.773
Selectare candidat dupa ID,2020-04-23 18:11:52.773
Selectare specializare dupa ID,2020-04-23 18:11:52.773
Adaugare optiune noua,2020-04-23 18:11:52.773
Selectare optiuni,2020-04-23 18:11:56.953
Update medie admitere,2020-04-23 18:12:12.416
Incarcare facultati in csv,2020-04-23 18:12:12.416
Incarcare repartizare in csv,2020-04-23 18:12:12.416
Selectare optiuni,2020-04-23 18:12:14.074
Incarcare facultati din csv,2020-04-23 18:12:18.931
Incarcare candidati din csv,2020-04-23 18:12:18.946
Incarcare facultati din csv,2020-04-23 18:12:18.946
Selectare facultate dupa ID,2020-04-23 18:12:18.946
Selectare facultate dupa ID,2020-04-23 18:12:18.946
Selectare facultate dupa ID,2020-04-23 18:12:18.946
Selectare facultate dupa ID,2020-04-23 18:12:18.946
Selectare facultate dupa ID,2020-04-23 18:12:18.946
Incarcare specializari din csv,2020-04-23 18:12:18.946
Selectare facultate dupa ID,2020-04-23 18:12:18.946
Selectare facultate dupa ID,2020-04-23 18:12:18.946
Selectare facultate dupa ID,2020-04-23 18:12:18.946
Incarcare repartizare din csv,2020-04-23 18:12:18.946
Selectare candidat dupa ID,2020-04-23 18:12:18.946
Selectare specializare dupa ID,2020-04-23 18:12:18.946
Selectare medie dupa ID,2020-04-23 18:12:18.946
Selectare candidat dupa ID,2020-04-23 18:12:18.946
Selectare specializare dupa ID,2020-04-23 18:12:18.946
Selectare medie dupa ID,2020-04-23 18:12:18.946
Selectare candidat dupa ID,2020-04-23 18:12:18.946
Selectare specializare dupa ID,2020-04-23 18:12:18.946
Selectare medie dupa ID,2020-04-23 18:12:18.946
Selectare candidat dupa ID,2020-04-23 18:12:18.946
Selectare specializare dupa ID,2020-04-23 18:12:18.946
Selectare medie dupa ID,2020-04-23 18:12:18.946
Selectare candidat dupa ID,2020-04-23 18:12:18.946
Selectare specializare dupa ID,2020-04-23 18:12:18.946
Selectare medie dupa ID,2020-04-23 18:12:18.946
Selectare candidat dupa ID,2020-04-23 18:12:18.946
Selectare specializare dupa ID,2020-04-23 18:12:18.946
Selectare medie dupa ID,2020-04-23 18:12:18.946
Selectare optiuni,2020-04-23 18:12:21.089
Incarcare facultati din csv,2020-04-23 18:20:00.649
Incarcare candidati din csv,2020-04-23 18:20:00.649
Incarcare facultati din csv,2020-04-23 18:20:00.665
Selectare facultate dupa ID,2020-04-23 18:20:00.665
Selectare facultate dupa ID,2020-04-23 18:20:00.665
Selectare facultate dupa ID,2020-04-23 18:20:00.665
Selectare facultate dupa ID,2020-04-23 18:20:00.665
Selectare facultate dupa ID,2020-04-23 18:20:00.665
Incarcare specializari din csv,2020-04-23 18:20:00.665
Selectare facultate dupa ID,2020-04-23 18:20:00.672
Selectare facultate dupa ID,2020-04-23 18:20:00.672
Selectare facultate dupa ID,2020-04-23 18:20:00.672
Incarcare repartizare din csv,2020-04-23 18:20:00.672
Selectare candidat dupa ID,2020-04-23 18:20:00.672
Selectare specializare dupa ID,2020-04-23 18:20:00.672
Selectare medie dupa ID,2020-04-23 18:20:00.672
Selectare candidat dupa ID,2020-04-23 18:20:00.672
Selectare specializare dupa ID,2020-04-23 18:20:00.672
Selectare medie dupa ID,2020-04-23 18:20:00.672
Selectare candidat dupa ID,2020-04-23 18:20:00.672
Selectare specializare dupa ID,2020-04-23 18:20:00.672
Selectare medie dupa ID,2020-04-23 18:20:00.672
Selectare candidat dupa ID,2020-04-23 18:20:00.672
Selectare specializare dupa ID,2020-04-23 18:20:00.672
Selectare medie dupa ID,2020-04-23 18:20:00.672
Selectare candidat dupa ID,2020-04-23 18:20:00.672
Selectare specializare dupa ID,2020-04-23 18:20:00.672
Selectare medie dupa ID,2020-04-23 18:20:00.672
Selectare candidat dupa ID,2020-04-23 18:20:00.672
Selectare specializare dupa ID,2020-04-23 18:20:00.672
Selectare medie dupa ID,2020-04-23 18:20:00.672
Stergere candidat,2020-04-23 18:20:07.751
Incarcare candidati in csv,2020-04-23 18:20:07.751
Selectare optiuni,2020-04-23 18:20:07.751
Stergere optiune dupa ID,2020-04-23 18:20:07.751
Incarcare repartizare in csv,2020-04-23 18:20:07.751
Incarcare facultati din csv,2020-04-23 18:21:12.387
Incarcare candidati din csv,2020-04-23 18:21:12.403
Incarcare facultati din csv,2020-04-23 18:21:12.403
Selectare facultate dupa ID,2020-04-23 18:21:12.403
Selectare facultate dupa ID,2020-04-23 18:21:12.403
Selectare facultate dupa ID,2020-04-23 18:21:12.403
Selectare facultate dupa ID,2020-04-23 18:21:12.403
Selectare facultate dupa ID,2020-04-23 18:21:12.403
Incarcare specializari din csv,2020-04-23 18:21:12.403
Selectare facultate dupa ID,2020-04-23 18:21:12.403
Selectare facultate dupa ID,2020-04-23 18:21:12.403
Selectare facultate dupa ID,2020-04-23 18:21:12.403
Incarcare repartizare din csv,2020-04-23 18:21:12.403
Selectare candidat dupa ID,2020-04-23 18:21:12.403
Selectare specializare dupa ID,2020-04-23 18:21:12.403
Selectare medie dupa ID,2020-04-23 18:21:12.403
Selectare candidat dupa ID,2020-04-23 18:21:12.403
Selectare specializare dupa ID,2020-04-23 18:21:12.403
Selectare medie dupa ID,2020-04-23 18:21:12.403
Selectare candidat dupa ID,2020-04-23 18:21:12.403
Selectare specializare dupa ID,2020-04-23 18:21:12.403
Selectare medie dupa ID,2020-04-23 18:21:12.403
Selectare candidat dupa ID,2020-04-23 18:21:12.403
Selectare specializare dupa ID,2020-04-23 18:21:12.403
Selectare medie dupa ID,2020-04-23 18:21:12.403
Selectare candidat dupa ID,2020-04-23 18:21:12.403
Selectare specializare dupa ID,2020-04-23 18:21:12.403
Selectare medie dupa ID,2020-04-23 18:21:12.403
Stergere candidat,2020-04-23 18:21:25.894
Incarcare candidati in csv,2020-04-23 18:21:25.894
Selectare optiuni,2020-04-23 18:21:25.894
Stergere optiune dupa ID,2020-04-23 18:21:25.894
Incarcare repartizare in csv,2020-04-23 18:21:25.894
Incarcare facultati din csv,2020-04-23 18:21:36.359
Incarcare candidati din csv,2020-04-23 18:21:36.375
Incarcare facultati din csv,2020-04-23 18:21:36.375
Selectare facultate dupa ID,2020-04-23 18:21:36.375
Selectare facultate dupa ID,2020-04-23 18:21:36.375
Selectare facultate dupa ID,2020-04-23 18:21:36.375
Selectare facultate dupa ID,2020-04-23 18:21:36.375
Selectare facultate dupa ID,2020-04-23 18:21:36.375
Incarcare specializari din csv,2020-04-23 18:21:36.375
Selectare facultate dupa ID,2020-04-23 18:21:36.375
Selectare facultate dupa ID,2020-04-23 18:21:36.375
Selectare facultate dupa ID,2020-04-23 18:21:36.375
Incarcare repartizare din csv,2020-04-23 18:21:36.375
Selectare candidat dupa ID,2020-04-23 18:21:36.375
Selectare specializare dupa ID,2020-04-23 18:21:36.375
Selectare medie dupa ID,2020-04-23 18:21:36.375
Selectare candidat dupa ID,2020-04-23 18:21:36.375
Selectare specializare dupa ID,2020-04-23 18:21:36.375
Selectare medie dupa ID,2020-04-23 18:21:36.375
Selectare candidat dupa ID,2020-04-23 18:21:36.375
Selectare specializare dupa ID,2020-04-23 18:21:36.375
Selectare medie dupa ID,2020-04-23 18:21:36.375
Stergere candidat,2020-04-23 18:21:42.856
Incarcare candidati in csv,2020-04-23 18:21:42.856
Selectare optiuni,2020-04-23 18:22:03.65
Incarcare facultati din csv,2020-04-23 18:22:37.066
Incarcare candidati din csv,2020-04-23 18:22:37.066
Incarcare facultati din csv,2020-04-23 18:22:37.066
Selectare facultate dupa ID,2020-04-23 18:22:37.066
Selectare facultate dupa ID,2020-04-23 18:22:37.066
Selectare facultate dupa ID,2020-04-23 18:22:37.066
Selectare facultate dupa ID,2020-04-23 18:22:37.066
Selectare facultate dupa ID,2020-04-23 18:22:37.066
Incarcare specializari din csv,2020-04-23 18:22:37.066
Selectare facultate dupa ID,2020-04-23 18:22:37.066
Selectare facultate dupa ID,2020-04-23 18:22:37.066
Selectare facultate dupa ID,2020-04-23 18:22:37.066
Incarcare repartizare din csv,2020-04-23 18:22:37.066
Selectare candidat dupa ID,2020-04-23 18:22:37.066
Selectare specializare dupa ID,2020-04-23 18:22:37.066
Selectare medie dupa ID,2020-04-23 18:22:37.066
Selectare candidat dupa ID,2020-04-23 18:22:37.066
Selectare specializare dupa ID,2020-04-23 18:22:37.066
Selectare medie dupa ID,2020-04-23 18:22:37.066
Selectare candidat dupa ID,2020-04-23 18:22:37.066
Selectare specializare dupa ID,2020-04-23 18:22:37.066
Selectare medie dupa ID,2020-04-23 18:22:37.082
Selectare optiuni,2020-04-23 18:22:38.925
Incarcare facultati din csv,2020-04-23 18:23:23.343
Incarcare candidati din csv,2020-04-23 18:23:23.352
Incarcare facultati din csv,2020-04-23 18:23:23.352
Incarcare specializari din csv,2020-04-23 18:23:23.352
Incarcare repartizare din csv,2020-04-23 18:23:23.353
Adaugare candidat nou,2020-04-23 18:24:58.375
Adaugare candidat nou,2020-04-23 18:25:04.839
Adaugare candidat nou,2020-04-23 18:25:10.978
Adaugare candidat nou,2020-04-23 18:25:17.424
Adaugare candidat nou,2020-04-23 18:25:26.656
Adaugare candidat nou,2020-04-23 18:25:32.934
Adaugare candidat nou,2020-04-23 18:25:39.304
Adaugare candidat nou,2020-04-23 18:25:47.742
Adaugare candidat nou,2020-04-23 18:25:54.886
Adaugare candidat nou,2020-04-23 18:26:01.526
Adaugare candidat nou,2020-04-23 18:26:05.865
Adaugare candidat nou,2020-04-23 18:26:20.226
Adaugare candidat nou,2020-04-23 18:26:25.345
Adaugare candidat nou,2020-04-23 18:26:30.412
Adaugare candidat nou,2020-04-23 18:26:35.503
Adaugare candidat nou,2020-04-23 18:26:39.628
Adaugare candidat nou,2020-04-23 18:26:45.306
Adaugare candidat nou,2020-04-23 18:26:51.474
Adaugare candidat nou,2020-04-23 18:26:58.252
Adaugare candidat nou,2020-04-23 18:27:03.869
Adaugare candidat nou,2020-04-23 18:27:12.111
Adaugare candidat nou,2020-04-23 18:27:18.456
Adaugare candidat nou,2020-04-23 18:27:22.612
Incarcare facultati din csv,2020-04-23 18:28:19.939
